session.code,subsession__round_number,network_id,network_position,network_type,createdBy__bot,createdBy__code,createdBy__avatar,createdBy__threshold,createdBy__position,messageBox__node__bot,messageBox__code,messageBox__avatar,messageBox__threshold,messageBox__position,message,deleted,datetime
2o63t7n4,5,5278,1,clique,False,hzb99rbo,Crab,0.0,2,False,lke2aglg,Swan,1.0,1,I will participate.,False,2018-08-13 20:01:27.088979+00:00
2o63t7n4,5,5278,1,clique,False,o0m1b45f,Sheep,0.0,5,False,8bo1ycnq,Rat,0.0,4,I will not participate.,False,2018-08-13 20:01:30.318724+00:00
2o63t7n4,9,5291,2,clique,False,071eoks6,Raccoon,1.0,2,False,eb8nn6lm,Bee,1.0,5,I will participate.,False,2018-08-13 20:01:31.270180+00:00
2o63t7n4,9,5291,2,clique,False,071eoks6,Raccoon,1.0,2,False,c4cal866,Koala,0.0,3,I will participate.,False,2018-08-13 20:01:31.289053+00:00
2o63t7n4,9,5291,2,clique,False,071eoks6,Raccoon,1.0,2,False,nopo3lfe,Cow,1.0,4,I will participate.,False,2018-08-13 20:01:31.290030+00:00
2o63t7n4,9,5291,2,clique,False,071eoks6,Raccoon,1.0,2,False,yep97r47,Snail,0.0,1,I will participate.,False,2018-08-13 20:01:31.344947+00:00
2o63t7n4,9,5291,2,clique,False,eb8nn6lm,Bee,1.0,5,False,nopo3lfe,Cow,1.0,4,I will participate.,False,2018-08-13 20:01:31.765724+00:00
2o63t7n4,9,5291,2,clique,False,eb8nn6lm,Bee,1.0,5,False,c4cal866,Koala,0.0,3,I will participate.,False,2018-08-13 20:01:31.826937+00:00
2o63t7n4,9,5291,2,clique,False,eb8nn6lm,Bee,1.0,5,False,071eoks6,Raccoon,1.0,2,I will participate.,False,2018-08-13 20:01:31.896852+00:00
2o63t7n4,9,5291,2,clique,False,eb8nn6lm,Bee,1.0,5,False,yep97r47,Snail,0.0,1,I will participate.,False,2018-08-13 20:01:31.942356+00:00
2o63t7n4,9,5291,2,clique,False,yep97r47,Snail,0.0,1,False,eb8nn6lm,Bee,1.0,5,I will participate.,False,2018-08-13 20:01:32.577586+00:00
2o63t7n4,9,5291,2,clique,False,yep97r47,Snail,0.0,1,False,nopo3lfe,Cow,1.0,4,I will participate.,False,2018-08-13 20:01:32.578279+00:00
2o63t7n4,9,5291,2,clique,False,yep97r47,Snail,0.0,1,False,c4cal866,Koala,0.0,3,I will participate.,False,2018-08-13 20:01:32.613544+00:00
2o63t7n4,9,5291,2,clique,False,yep97r47,Snail,0.0,1,False,071eoks6,Raccoon,1.0,2,I will participate.,False,2018-08-13 20:01:32.708318+00:00
2o63t7n4,9,5291,2,clique,False,nopo3lfe,Cow,1.0,4,False,eb8nn6lm,Bee,1.0,5,I will participate.,False,2018-08-13 20:01:33.310100+00:00
2o63t7n4,9,5291,2,clique,False,nopo3lfe,Cow,1.0,4,False,c4cal866,Koala,0.0,3,I will participate.,False,2018-08-13 20:01:33.310804+00:00
2o63t7n4,9,5291,2,clique,False,nopo3lfe,Cow,1.0,4,False,071eoks6,Raccoon,1.0,2,I will participate.,False,2018-08-13 20:01:33.390363+00:00
2o63t7n4,9,5291,2,clique,False,nopo3lfe,Cow,1.0,4,False,yep97r47,Snail,0.0,1,I will participate.,False,2018-08-13 20:01:33.394633+00:00
2o63t7n4,5,5278,1,clique,False,8bo1ycnq,Rat,0.0,4,False,o0m1b45f,Sheep,0.0,5,I will participate.,False,2018-08-13 20:01:34.211866+00:00
2o63t7n4,5,5278,1,clique,False,8bo1ycnq,Rat,0.0,4,False,mw8jbjdu,Goat,1.0,3,I will participate.,False,2018-08-13 20:01:34.363142+00:00
2o63t7n4,5,5278,1,clique,False,8bo1ycnq,Rat,0.0,4,False,lke2aglg,Swan,1.0,1,I will participate.,False,2018-08-13 20:01:34.475783+00:00
2o63t7n4,5,5278,1,clique,False,8bo1ycnq,Rat,0.0,4,False,hzb99rbo,Crab,0.0,2,I will participate.,False,2018-08-13 20:01:34.479826+00:00
2o63t7n4,5,5278,1,clique,False,lke2aglg,Swan,1.0,1,False,8bo1ycnq,Rat,0.0,4,I will participate.,False,2018-08-13 20:01:36.427169+00:00
2o63t7n4,5,5278,1,clique,False,lke2aglg,Swan,1.0,1,False,o0m1b45f,Sheep,0.0,5,I will participate.,False,2018-08-13 20:01:36.429051+00:00
2o63t7n4,5,5278,1,clique,False,lke2aglg,Swan,1.0,1,False,mw8jbjdu,Goat,1.0,3,I will participate.,False,2018-08-13 20:01:36.443573+00:00
2o63t7n4,5,5278,1,clique,False,lke2aglg,Swan,1.0,1,False,hzb99rbo,Crab,0.0,2,I will participate.,False,2018-08-13 20:01:36.515306+00:00
2o63t7n4,9,5291,2,clique,False,c4cal866,Koala,0.0,3,False,eb8nn6lm,Bee,1.0,5,I will participate.,False,2018-08-13 20:01:38.636176+00:00
2o63t7n4,9,5291,2,clique,False,c4cal866,Koala,0.0,3,False,nopo3lfe,Cow,1.0,4,I will participate.,False,2018-08-13 20:01:38.644272+00:00
2o63t7n4,9,5291,2,clique,False,c4cal866,Koala,0.0,3,False,071eoks6,Raccoon,1.0,2,I will participate.,False,2018-08-13 20:01:38.650892+00:00
2o63t7n4,9,5291,2,clique,False,c4cal866,Koala,0.0,3,False,yep97r47,Snail,0.0,1,I will participate.,False,2018-08-13 20:01:38.730982+00:00
2o63t7n4,10,5295,3,star,False,76zfq82w,Crab,0.0,4,False,9f1yg7f8,Tiger,1.0,1,I will participate.,False,2018-08-13 20:01:43.376562+00:00
2o63t7n4,10,5295,3,star,False,32kokdrr,Kangaroo,0.0,5,False,9f1yg7f8,Tiger,1.0,1,I will participate.,False,2018-08-13 20:01:43.936387+00:00
2o63t7n4,10,5295,3,star,False,iojmuuwk,Koala,0.0,2,False,9f1yg7f8,Tiger,1.0,1,I will participate.,False,2018-08-13 20:01:44.021526+00:00
2o63t7n4,5,5278,1,clique,False,o0m1b45f,Sheep,0.0,5,False,mw8jbjdu,Goat,1.0,3,I will participate.,False,2018-08-13 20:01:47.534272+00:00
2o63t7n4,10,5295,3,star,False,9f1yg7f8,Tiger,1.0,1,False,32kokdrr,Kangaroo,0.0,5,I will participate.,False,2018-08-13 20:01:52.685124+00:00
2o63t7n4,10,5295,3,star,False,9f1yg7f8,Tiger,1.0,1,False,76zfq82w,Crab,0.0,4,I will participate.,False,2018-08-13 20:01:52.685819+00:00
2o63t7n4,10,5295,3,star,False,9f1yg7f8,Tiger,1.0,1,False,e59xiyat,Duck,1.0,3,I will participate.,False,2018-08-13 20:01:52.698198+00:00
2o63t7n4,10,5295,3,star,False,9f1yg7f8,Tiger,1.0,1,False,iojmuuwk,Koala,0.0,2,I will participate.,False,2018-08-13 20:01:52.748822+00:00
2o63t7n4,5,5278,1,clique,False,o0m1b45f,Sheep,0.0,5,False,hzb99rbo,Crab,0.0,2,I will participate.,False,2018-08-13 20:01:54.109194+00:00
4kj42ejl,6,5327,2,circle,False,poyw0slp,Shark,1.0,1,True,BOT,Elephant,1.0,5,I will participate.,False,2018-08-13 20:01:55.729400+00:00
4kj42ejl,6,5327,2,circle,False,poyw0slp,Shark,1.0,1,False,k2v9pqvg,Koala,1.0,2,I will participate.,False,2018-08-13 20:01:55.743784+00:00
2o63t7n4,10,5294,2,clique,False,c4cal866,Eagle,1.0,3,False,eb8nn6lm,Shark,0.0,5,I will participate.,False,2018-08-13 20:01:56.844972+00:00
2o63t7n4,10,5294,2,clique,False,c4cal866,Eagle,1.0,3,False,nopo3lfe,Wolf,0.0,4,I will participate.,False,2018-08-13 20:01:56.889082+00:00
2o63t7n4,10,5294,2,clique,False,c4cal866,Eagle,1.0,3,False,071eoks6,Bull,0.0,2,I will participate.,False,2018-08-13 20:01:56.952180+00:00
2o63t7n4,10,5294,2,clique,False,c4cal866,Eagle,1.0,3,False,yep97r47,Snake,1.0,1,I will participate.,False,2018-08-13 20:01:56.955195+00:00
2o63t7n4,10,5294,2,clique,False,yep97r47,Snake,1.0,1,False,eb8nn6lm,Shark,0.0,5,I will participate.,False,2018-08-13 20:01:57.534377+00:00
2o63t7n4,10,5294,2,clique,False,yep97r47,Snake,1.0,1,False,nopo3lfe,Wolf,0.0,4,I will participate.,False,2018-08-13 20:01:57.642229+00:00
2o63t7n4,10,5294,2,clique,False,yep97r47,Snake,1.0,1,False,c4cal866,Eagle,1.0,3,I will participate.,False,2018-08-13 20:01:57.713761+00:00
2o63t7n4,10,5294,2,clique,False,yep97r47,Snake,1.0,1,False,071eoks6,Bull,0.0,2,I will participate.,False,2018-08-13 20:01:57.756523+00:00
2o63t7n4,10,5294,2,clique,False,071eoks6,Bull,0.0,2,False,eb8nn6lm,Shark,0.0,5,I will participate.,False,2018-08-13 20:01:58.142706+00:00
2o63t7n4,10,5294,2,clique,False,071eoks6,Bull,0.0,2,False,nopo3lfe,Wolf,0.0,4,I will participate.,False,2018-08-13 20:01:58.171962+00:00
2o63t7n4,10,5294,2,clique,False,071eoks6,Bull,0.0,2,False,c4cal866,Eagle,1.0,3,I will participate.,False,2018-08-13 20:01:58.224302+00:00
2o63t7n4,10,5294,2,clique,False,071eoks6,Bull,0.0,2,False,yep97r47,Snake,1.0,1,I will participate.,False,2018-08-13 20:01:58.263227+00:00
2o63t7n4,5,5278,1,clique,False,o0m1b45f,Sheep,0.0,5,False,lke2aglg,Swan,1.0,1,I will participate.,False,2018-08-13 20:01:58.628663+00:00
2o63t7n4,10,5294,2,clique,False,eb8nn6lm,Shark,0.0,5,False,nopo3lfe,Wolf,0.0,4,I will participate.,False,2018-08-13 20:01:59.605344+00:00
2o63t7n4,10,5294,2,clique,False,eb8nn6lm,Shark,0.0,5,False,c4cal866,Eagle,1.0,3,I will participate.,False,2018-08-13 20:01:59.606855+00:00
2o63t7n4,10,5294,2,clique,False,eb8nn6lm,Shark,0.0,5,False,071eoks6,Bull,0.0,2,I will participate.,False,2018-08-13 20:01:59.612708+00:00
2o63t7n4,10,5294,2,clique,False,eb8nn6lm,Shark,0.0,5,False,yep97r47,Snake,1.0,1,I will participate.,False,2018-08-13 20:01:59.678948+00:00
2o63t7n4,10,5294,2,clique,False,nopo3lfe,Wolf,0.0,4,False,eb8nn6lm,Shark,0.0,5,I will participate.,False,2018-08-13 20:02:00.035869+00:00
2o63t7n4,10,5294,2,clique,False,nopo3lfe,Wolf,0.0,4,False,071eoks6,Bull,0.0,2,I will participate.,False,2018-08-13 20:02:00.042008+00:00
2o63t7n4,10,5294,2,clique,False,nopo3lfe,Wolf,0.0,4,False,c4cal866,Eagle,1.0,3,I will participate.,False,2018-08-13 20:02:00.042727+00:00
2o63t7n4,10,5294,2,clique,False,nopo3lfe,Wolf,0.0,4,False,yep97r47,Snake,1.0,1,I will participate.,False,2018-08-13 20:02:00.126083+00:00
2o63t7n4,11,5298,3,clique,False,32kokdrr,Raccoon,1.0,5,False,76zfq82w,Tuna,1.0,4,I will participate.,False,2018-08-13 20:02:14.917465+00:00
2o63t7n4,11,5298,3,clique,False,32kokdrr,Raccoon,1.0,5,False,e59xiyat,Swan,1.0,3,I will participate.,False,2018-08-13 20:02:14.973322+00:00
2o63t7n4,11,5298,3,clique,False,32kokdrr,Raccoon,1.0,5,False,iojmuuwk,Kangaroo,1.0,2,I will participate.,False,2018-08-13 20:02:15.055936+00:00
2o63t7n4,11,5298,3,clique,False,32kokdrr,Raccoon,1.0,5,False,9f1yg7f8,Lobster,1.0,1,I will participate.,False,2018-08-13 20:02:15.235995+00:00
2o63t7n4,11,5298,3,clique,False,9f1yg7f8,Lobster,1.0,1,False,e59xiyat,Swan,1.0,3,I will participate.,False,2018-08-13 20:02:17.984658+00:00
2o63t7n4,11,5298,3,clique,False,9f1yg7f8,Lobster,1.0,1,False,32kokdrr,Raccoon,1.0,5,I will participate.,False,2018-08-13 20:02:17.985326+00:00
2o63t7n4,11,5298,3,clique,False,9f1yg7f8,Lobster,1.0,1,False,76zfq82w,Tuna,1.0,4,I will participate.,False,2018-08-13 20:02:17.990684+00:00
2o63t7n4,11,5298,3,clique,False,9f1yg7f8,Lobster,1.0,1,False,iojmuuwk,Kangaroo,1.0,2,I will participate.,False,2018-08-13 20:02:18.067728+00:00
2o63t7n4,11,5298,3,clique,False,76zfq82w,Tuna,1.0,4,False,e59xiyat,Swan,1.0,3,I will participate.,False,2018-08-13 20:02:19.663787+00:00
2o63t7n4,11,5298,3,clique,False,76zfq82w,Tuna,1.0,4,False,32kokdrr,Raccoon,1.0,5,I will participate.,False,2018-08-13 20:02:19.664479+00:00
2o63t7n4,11,5298,3,clique,False,76zfq82w,Tuna,1.0,4,False,iojmuuwk,Kangaroo,1.0,2,I will participate.,False,2018-08-13 20:02:19.677668+00:00
2o63t7n4,11,5298,3,clique,False,76zfq82w,Tuna,1.0,4,False,9f1yg7f8,Lobster,1.0,1,I will participate.,False,2018-08-13 20:02:19.709444+00:00
2o63t7n4,11,5297,2,circle,False,c4cal866,Cat,1.0,3,False,071eoks6,Lion,1.0,2,I will participate.,False,2018-08-13 20:02:19.950345+00:00
2o63t7n4,11,5297,2,circle,False,c4cal866,Cat,1.0,3,False,nopo3lfe,Pig,1.0,4,I will participate.,False,2018-08-13 20:02:19.950992+00:00
2o63t7n4,11,5298,3,clique,False,e59xiyat,Swan,1.0,3,False,76zfq82w,Tuna,1.0,4,I will participate.,False,2018-08-13 20:02:20.891903+00:00
2o63t7n4,11,5298,3,clique,False,e59xiyat,Swan,1.0,3,False,32kokdrr,Raccoon,1.0,5,I will participate.,False,2018-08-13 20:02:20.893899+00:00
2o63t7n4,11,5298,3,clique,False,e59xiyat,Swan,1.0,3,False,iojmuuwk,Kangaroo,1.0,2,I will participate.,False,2018-08-13 20:02:20.903236+00:00
2o63t7n4,11,5298,3,clique,False,e59xiyat,Swan,1.0,3,False,9f1yg7f8,Lobster,1.0,1,I will participate.,False,2018-08-13 20:02:20.945009+00:00
4kj42ejl,6,5327,2,circle,False,k2v9pqvg,Koala,1.0,2,True,BOT,Dog,1.0,3,I will participate.,False,2018-08-13 20:02:20.990107+00:00
4kj42ejl,6,5327,2,circle,False,k2v9pqvg,Koala,1.0,2,False,poyw0slp,Shark,1.0,1,I will participate.,False,2018-08-13 20:02:21.010598+00:00
2o63t7n4,11,5298,3,clique,False,iojmuuwk,Kangaroo,1.0,2,False,32kokdrr,Raccoon,1.0,5,I will participate.,False,2018-08-13 20:02:21.788639+00:00
2o63t7n4,11,5298,3,clique,False,iojmuuwk,Kangaroo,1.0,2,False,76zfq82w,Tuna,1.0,4,I will participate.,False,2018-08-13 20:02:21.789304+00:00
2o63t7n4,11,5298,3,clique,False,iojmuuwk,Kangaroo,1.0,2,False,e59xiyat,Swan,1.0,3,I will participate.,False,2018-08-13 20:02:21.799254+00:00
2o63t7n4,11,5298,3,clique,False,iojmuuwk,Kangaroo,1.0,2,False,9f1yg7f8,Lobster,1.0,1,I will participate.,False,2018-08-13 20:02:21.844193+00:00
2o63t7n4,11,5297,2,circle,False,yep97r47,Wolf,1.0,1,False,071eoks6,Lion,1.0,2,I will participate.,False,2018-08-13 20:02:22.925015+00:00
2o63t7n4,11,5297,2,circle,False,yep97r47,Wolf,1.0,1,False,eb8nn6lm,Giraffe,1.0,5,I will participate.,False,2018-08-13 20:02:22.926455+00:00
2o63t7n4,11,5297,2,circle,False,eb8nn6lm,Giraffe,1.0,5,False,nopo3lfe,Pig,1.0,4,I will participate.,False,2018-08-13 20:02:25.370547+00:00
2o63t7n4,11,5297,2,circle,False,eb8nn6lm,Giraffe,1.0,5,False,yep97r47,Wolf,1.0,1,I will participate.,False,2018-08-13 20:02:25.372255+00:00
2o63t7n4,11,5297,2,circle,False,071eoks6,Lion,1.0,2,False,yep97r47,Wolf,1.0,1,I will participate.,False,2018-08-13 20:02:28.638084+00:00
2o63t7n4,11,5297,2,circle,False,071eoks6,Lion,1.0,2,False,c4cal866,Cat,1.0,3,I will participate.,False,2018-08-13 20:02:28.641497+00:00
2o63t7n4,6,5281,1,circle,False,mw8jbjdu,Raccoon,1.0,3,False,8bo1ycnq,Bull,1.0,4,I will participate.,True,2018-08-13 20:02:42.157672+00:00
2o63t7n4,6,5281,1,circle,False,mw8jbjdu,Raccoon,1.0,3,False,hzb99rbo,Swan,1.0,2,I will participate.,True,2018-08-13 20:02:42.158611+00:00
2o63t7n4,6,5281,1,circle,False,hzb99rbo,Swan,1.0,2,False,lke2aglg,Tiger,1.0,1,I will participate.,False,2018-08-13 20:02:44.889453+00:00
2o63t7n4,6,5281,1,circle,False,hzb99rbo,Swan,1.0,2,False,mw8jbjdu,Raccoon,1.0,3,I will participate.,False,2018-08-13 20:02:44.893874+00:00
2o63t7n4,12,5301,3,clique,False,iojmuuwk,Crab,0.0,2,False,76zfq82w,Tuna,0.0,4,I will participate.,False,2018-08-13 20:02:47.170908+00:00
2o63t7n4,12,5301,3,clique,False,iojmuuwk,Crab,0.0,2,False,32kokdrr,Octopus,0.0,5,I will participate.,False,2018-08-13 20:02:47.174061+00:00
2o63t7n4,12,5301,3,clique,False,iojmuuwk,Crab,0.0,2,False,e59xiyat,Gorilla,0.0,3,I will participate.,False,2018-08-13 20:02:47.224552+00:00
2o63t7n4,12,5301,3,clique,False,iojmuuwk,Crab,0.0,2,False,9f1yg7f8,Crocodile,0.0,1,I will participate.,False,2018-08-13 20:02:47.251834+00:00
2o63t7n4,12,5301,3,clique,False,9f1yg7f8,Crocodile,0.0,1,False,32kokdrr,Octopus,0.0,5,I will participate.,False,2018-08-13 20:02:47.371932+00:00
2o63t7n4,12,5301,3,clique,False,9f1yg7f8,Crocodile,0.0,1,False,76zfq82w,Tuna,0.0,4,I will participate.,False,2018-08-13 20:02:47.374874+00:00
2o63t7n4,12,5301,3,clique,False,9f1yg7f8,Crocodile,0.0,1,False,e59xiyat,Gorilla,0.0,3,I will participate.,False,2018-08-13 20:02:47.395081+00:00
2o63t7n4,12,5301,3,clique,False,9f1yg7f8,Crocodile,0.0,1,False,iojmuuwk,Crab,0.0,2,I will participate.,False,2018-08-13 20:02:47.451191+00:00
2o63t7n4,12,5301,3,clique,False,76zfq82w,Tuna,0.0,4,False,32kokdrr,Octopus,0.0,5,I will participate.,False,2018-08-13 20:02:48.083243+00:00
2o63t7n4,12,5301,3,clique,False,76zfq82w,Tuna,0.0,4,False,e59xiyat,Gorilla,0.0,3,I will participate.,False,2018-08-13 20:02:48.083917+00:00
2o63t7n4,12,5301,3,clique,False,76zfq82w,Tuna,0.0,4,False,iojmuuwk,Crab,0.0,2,I will participate.,False,2018-08-13 20:02:48.092848+00:00
2o63t7n4,12,5301,3,clique,False,76zfq82w,Tuna,0.0,4,False,9f1yg7f8,Crocodile,0.0,1,I will participate.,False,2018-08-13 20:02:48.128369+00:00
2o63t7n4,6,5281,1,circle,False,8bo1ycnq,Bull,1.0,4,False,o0m1b45f,Wolf,1.0,5,I will participate.,False,2018-08-13 20:02:48.240522+00:00
2o63t7n4,6,5281,1,circle,False,8bo1ycnq,Bull,1.0,4,False,mw8jbjdu,Raccoon,1.0,3,I will participate.,False,2018-08-13 20:02:48.241377+00:00
2o63t7n4,6,5281,1,circle,False,lke2aglg,Tiger,1.0,1,False,hzb99rbo,Swan,1.0,2,I will participate.,False,2018-08-13 20:02:48.989420+00:00
2o63t7n4,6,5281,1,circle,False,lke2aglg,Tiger,1.0,1,False,o0m1b45f,Wolf,1.0,5,I will participate.,False,2018-08-13 20:02:48.998550+00:00
2o63t7n4,12,5301,3,clique,False,32kokdrr,Octopus,0.0,5,False,76zfq82w,Tuna,0.0,4,I will participate.,False,2018-08-13 20:02:50.640163+00:00
2o63t7n4,12,5301,3,clique,False,32kokdrr,Octopus,0.0,5,False,e59xiyat,Gorilla,0.0,3,I will participate.,False,2018-08-13 20:02:50.716541+00:00
2o63t7n4,12,5301,3,clique,False,32kokdrr,Octopus,0.0,5,False,iojmuuwk,Crab,0.0,2,I will participate.,False,2018-08-13 20:02:50.737478+00:00
2o63t7n4,12,5301,3,clique,False,32kokdrr,Octopus,0.0,5,False,9f1yg7f8,Crocodile,0.0,1,I will participate.,False,2018-08-13 20:02:50.771050+00:00
2o63t7n4,12,5301,3,clique,False,e59xiyat,Gorilla,0.0,3,False,iojmuuwk,Crab,0.0,2,I will not participate.,False,2018-08-13 20:02:52.327233+00:00
2o63t7n4,12,5301,3,clique,False,e59xiyat,Gorilla,0.0,3,False,32kokdrr,Octopus,0.0,5,I will not participate.,False,2018-08-13 20:02:52.328096+00:00
2o63t7n4,12,5301,3,clique,False,e59xiyat,Gorilla,0.0,3,False,76zfq82w,Tuna,0.0,4,I will not participate.,False,2018-08-13 20:02:52.335006+00:00
2o63t7n4,12,5301,3,clique,False,e59xiyat,Gorilla,0.0,3,False,9f1yg7f8,Crocodile,0.0,1,I will not participate.,False,2018-08-13 20:02:52.391951+00:00
4kj42ejl,7,5330,2,circle,False,poyw0slp,Cow,0.0,1,True,BOT,Tuna,0.0,5,I will participate.,False,2018-08-13 20:02:55.985880+00:00
4kj42ejl,7,5330,2,circle,False,poyw0slp,Cow,0.0,1,False,k2v9pqvg,Bull,0.0,2,I will participate.,False,2018-08-13 20:02:55.989991+00:00
4kj42ejl,7,5330,2,circle,False,k2v9pqvg,Bull,0.0,2,False,poyw0slp,Cow,0.0,1,I will participate.,False,2018-08-13 20:02:58.568389+00:00
4kj42ejl,7,5330,2,circle,False,k2v9pqvg,Bull,0.0,2,True,BOT,Owl,0.0,3,I will participate.,False,2018-08-13 20:02:58.569066+00:00
2o63t7n4,11,5297,2,circle,False,nopo3lfe,Pig,1.0,4,False,eb8nn6lm,Giraffe,1.0,5,I will not participate.,False,2018-08-13 20:03:10.880998+00:00
2o63t7n4,11,5297,2,circle,False,nopo3lfe,Pig,1.0,4,False,c4cal866,Cat,1.0,3,I will not participate.,False,2018-08-13 20:03:10.892127+00:00
2o63t7n4,13,5304,3,clique,False,32kokdrr,Sheep,1.0,5,False,76zfq82w,Giraffe,1.0,4,I will participate.,False,2018-08-13 20:03:14.971139+00:00
2o63t7n4,13,5304,3,clique,False,32kokdrr,Sheep,1.0,5,False,iojmuuwk,Monkey,1.0,2,I will participate.,False,2018-08-13 20:03:14.974792+00:00
2o63t7n4,13,5304,3,clique,False,32kokdrr,Sheep,1.0,5,False,e59xiyat,Lion,1.0,3,I will participate.,False,2018-08-13 20:03:14.977440+00:00
2o63t7n4,13,5304,3,clique,False,32kokdrr,Sheep,1.0,5,False,9f1yg7f8,Shark,0.0,1,I will participate.,False,2018-08-13 20:03:15.029791+00:00
2o63t7n4,13,5304,3,clique,False,76zfq82w,Giraffe,1.0,4,False,32kokdrr,Sheep,1.0,5,I will participate.,False,2018-08-13 20:03:15.236895+00:00
2o63t7n4,13,5304,3,clique,False,76zfq82w,Giraffe,1.0,4,False,e59xiyat,Lion,1.0,3,I will participate.,False,2018-08-13 20:03:15.238529+00:00
2o63t7n4,13,5304,3,clique,False,76zfq82w,Giraffe,1.0,4,False,iojmuuwk,Monkey,1.0,2,I will participate.,False,2018-08-13 20:03:15.249543+00:00
2o63t7n4,13,5304,3,clique,False,76zfq82w,Giraffe,1.0,4,False,9f1yg7f8,Shark,0.0,1,I will participate.,False,2018-08-13 20:03:15.304578+00:00
2o63t7n4,13,5304,3,clique,False,9f1yg7f8,Shark,0.0,1,False,32kokdrr,Sheep,1.0,5,I will participate.,False,2018-08-13 20:03:16.928476+00:00
2o63t7n4,13,5304,3,clique,False,9f1yg7f8,Shark,0.0,1,False,76zfq82w,Giraffe,1.0,4,I will participate.,False,2018-08-13 20:03:16.941878+00:00
2o63t7n4,13,5304,3,clique,False,9f1yg7f8,Shark,0.0,1,False,e59xiyat,Lion,1.0,3,I will participate.,False,2018-08-13 20:03:16.950703+00:00
2o63t7n4,13,5304,3,clique,False,9f1yg7f8,Shark,0.0,1,False,iojmuuwk,Monkey,1.0,2,I will participate.,False,2018-08-13 20:03:17.048055+00:00
2o63t7n4,13,5304,3,clique,False,iojmuuwk,Monkey,1.0,2,False,32kokdrr,Sheep,1.0,5,I will participate.,False,2018-08-13 20:03:18.607470+00:00
2o63t7n4,13,5304,3,clique,False,iojmuuwk,Monkey,1.0,2,False,e59xiyat,Lion,1.0,3,I will participate.,False,2018-08-13 20:03:18.608919+00:00
2o63t7n4,13,5304,3,clique,False,iojmuuwk,Monkey,1.0,2,False,76zfq82w,Giraffe,1.0,4,I will participate.,False,2018-08-13 20:03:18.609625+00:00
2o63t7n4,13,5304,3,clique,False,iojmuuwk,Monkey,1.0,2,False,9f1yg7f8,Shark,0.0,1,I will participate.,False,2018-08-13 20:03:18.681707+00:00
2o63t7n4,6,5281,1,circle,False,mw8jbjdu,Raccoon,1.0,3,False,8bo1ycnq,Bull,1.0,4,I will not participate.,False,2018-08-13 20:03:19.627494+00:00
2o63t7n4,6,5281,1,circle,False,mw8jbjdu,Raccoon,1.0,3,False,hzb99rbo,Swan,1.0,2,I will not participate.,False,2018-08-13 20:03:19.699087+00:00
2o63t7n4,13,5304,3,clique,False,e59xiyat,Lion,1.0,3,False,32kokdrr,Sheep,1.0,5,I will participate.,False,2018-08-13 20:03:19.730422+00:00
2o63t7n4,13,5304,3,clique,False,e59xiyat,Lion,1.0,3,False,76zfq82w,Giraffe,1.0,4,I will participate.,False,2018-08-13 20:03:23.696750+00:00
2o63t7n4,6,5281,1,circle,False,o0m1b45f,Wolf,1.0,5,False,lke2aglg,Tiger,1.0,1,I will participate.,False,2018-08-13 20:03:25.586349+00:00
2o63t7n4,6,5281,1,circle,False,o0m1b45f,Wolf,1.0,5,False,8bo1ycnq,Bull,1.0,4,I will participate.,False,2018-08-13 20:03:25.586954+00:00
4kj42ejl,8,5333,2,circle,False,poyw0slp,Eagle,0.0,1,True,BOT,Beaver,1.0,5,I will participate.,False,2018-08-13 20:03:26.994138+00:00
4kj42ejl,8,5333,2,circle,False,poyw0slp,Eagle,0.0,1,False,k2v9pqvg,Rhino,1.0,2,I will participate.,False,2018-08-13 20:03:27.032014+00:00
2o63t7n4,13,5304,3,clique,False,e59xiyat,Lion,1.0,3,False,iojmuuwk,Monkey,1.0,2,I will participate.,False,2018-08-13 20:03:28.193009+00:00
2o63t7n4,13,5304,3,clique,False,e59xiyat,Lion,1.0,3,False,9f1yg7f8,Shark,0.0,1,I will not participate.,False,2018-08-13 20:03:32.925690+00:00
4kj42ejl,8,5333,2,circle,False,k2v9pqvg,Rhino,1.0,2,True,BOT,Monkey,1.0,3,I will not participate.,False,2018-08-13 20:03:38.630640+00:00
4kj42ejl,8,5333,2,circle,False,k2v9pqvg,Rhino,1.0,2,False,poyw0slp,Eagle,0.0,1,I will not participate.,False,2018-08-13 20:03:38.635313+00:00
2o63t7n4,14,5307,3,clique,False,76zfq82w,Lizard,1.0,4,False,e59xiyat,Lobster,0.0,3,I will participate.,False,2018-08-13 20:04:02.894970+00:00
2o63t7n4,14,5307,3,clique,False,76zfq82w,Lizard,1.0,4,False,32kokdrr,Hippo,1.0,5,I will participate.,False,2018-08-13 20:04:02.896923+00:00
2o63t7n4,14,5307,3,clique,False,76zfq82w,Lizard,1.0,4,False,iojmuuwk,Goat,1.0,2,I will participate.,False,2018-08-13 20:04:02.897323+00:00
2o63t7n4,14,5307,3,clique,False,76zfq82w,Lizard,1.0,4,False,9f1yg7f8,Sheep,0.0,1,I will participate.,False,2018-08-13 20:04:02.998585+00:00
2o63t7n4,12,5300,2,circle,False,c4cal866,Wolf,0.0,3,False,nopo3lfe,Deer,0.0,4,I will participate.,False,2018-08-13 20:04:04.012951+00:00
2o63t7n4,12,5300,2,circle,False,c4cal866,Wolf,0.0,3,False,071eoks6,Lizard,0.0,2,I will participate.,False,2018-08-13 20:04:04.089969+00:00
